Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,day_from_jan_first,Lat,Long,Country/Province,firstcase,density,medianage,urbanpop,hospibed,sexratio,lung,fertility,avgtemp,avghumidity,month,day,days_from_firstcase
17479,,MS Zaandam,28/2/2020,0,0,59,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,2,28,-13
17480,,MS Zaandam,29/2/2020,0,0,60,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,2,29,-12
17481,,MS Zaandam,1/3/2020,0,0,61,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,1,-11
17482,,MS Zaandam,2/3/2020,0,0,62,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,2,-10
17483,,MS Zaandam,3/3/2020,0,0,63,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,3,-9
17484,,MS Zaandam,4/3/2020,0,0,64,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,4,-8
17485,,MS Zaandam,5/3/2020,0,0,65,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,5,-7
17486,,MS Zaandam,6/3/2020,0,0,66,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,6,-6
17487,,MS Zaandam,7/3/2020,0,0,67,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,7,-5
17488,,MS Zaandam,8/3/2020,0,0,68,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,8,-4
17489,,MS Zaandam,9/3/2020,0,0,69,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,9,-3
17490,,MS Zaandam,10/3/2020,0,0,70,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,10,-2
17491,,MS Zaandam,11/3/2020,0,0,71,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,11,-1
17492,,MS Zaandam,12/3/2020,0,0,72,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,12,0
17493,,MS Zaandam,13/3/2020,0,0,73,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,13,1
17494,,MS Zaandam,14/3/2020,0,0,74,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,14,2
17495,,MS Zaandam,15/3/2020,0,0,75,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,15,3
17496,,MS Zaandam,16/3/2020,0,0,76,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,16,4
17497,,MS Zaandam,17/3/2020,0,0,77,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,17,5
17498,,MS Zaandam,18/3/2020,0,0,78,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,18,6
17499,,MS Zaandam,19/3/2020,0,0,79,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,19,7
17500,,MS Zaandam,20/3/2020,0,0,80,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,20,8
17501,,MS Zaandam,21/3/2020,0,0,81,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,21,9
17502,,MS Zaandam,22/3/2020,0,0,82,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,22,10
17503,,MS Zaandam,23/3/2020,0,0,83,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,23,11
17504,,MS Zaandam,24/3/2020,0,0,84,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,24,12
17505,,MS Zaandam,25/3/2020,0,0,85,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,25,13
17506,,MS Zaandam,26/3/2020,0,0,86,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,26,14
17507,,MS Zaandam,27/3/2020,0,0,87,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,27,15
17508,,MS Zaandam,28/3/2020,2,0,88,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,28,16
17509,,MS Zaandam,29/3/2020,2,0,89,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,29,17
17510,,MS Zaandam,30/3/2020,2,0,90,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,30,18
17511,,MS Zaandam,31/3/2020,2,0,91,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,3,31,19
17512,,MS Zaandam,1/4/2020,9,2,92,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,4,1,20
17513,,MS Zaandam,2/4/2020,9,2,93,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,4,2,21
17514,,MS Zaandam,3/4/2020,9,2,94,26.086111,-80.115278,MS Zaandam,12/3/2020,514.68,31.887,63.95125628,3.299400539,1.007204301,24.50554878,2.545707071,19.89456522,67.65383772,4,3,22
17549,,Madagascar,22/1/2020,0,0,22,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,22,-57
17550,,Madagascar,23/1/2020,0,0,23,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,23,-56
17551,,Madagascar,24/1/2020,0,0,24,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,24,-55
17552,,Madagascar,25/1/2020,0,0,25,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,25,-54
17553,,Madagascar,26/1/2020,0,0,26,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,26,-53
17554,,Madagascar,27/1/2020,0,0,27,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,27,-52
17555,,Madagascar,28/1/2020,0,0,28,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,28,-51
17556,,Madagascar,29/1/2020,0,0,29,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,29,-50
17557,,Madagascar,30/1/2020,0,0,30,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,30,-49
17558,,Madagascar,31/1/2020,0,0,31,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,1,31,-48
17559,,Madagascar,1/2/2020,0,0,32,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,1,-47
17560,,Madagascar,2/2/2020,0,0,33,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,2,-46
17561,,Madagascar,3/2/2020,0,0,34,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,3,-45
17562,,Madagascar,4/2/2020,0,0,35,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,4,-44
17563,,Madagascar,5/2/2020,0,0,36,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,5,-43
17564,,Madagascar,6/2/2020,0,0,37,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,6,-42
17565,,Madagascar,7/2/2020,0,0,38,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,7,-41
17566,,Madagascar,8/2/2020,0,0,39,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,8,-40
17567,,Madagascar,9/2/2020,0,0,40,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,9,-39
17568,,Madagascar,10/2/2020,0,0,41,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,10,-38
17569,,Madagascar,11/2/2020,0,0,42,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,11,-37
17570,,Madagascar,12/2/2020,0,0,43,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,12,-36
17571,,Madagascar,13/2/2020,0,0,44,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,13,-35
17572,,Madagascar,14/2/2020,0,0,45,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,14,-34
17573,,Madagascar,15/2/2020,0,0,46,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,15,-33
17574,,Madagascar,16/2/2020,0,0,47,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,16,-32
17575,,Madagascar,17/2/2020,0,0,48,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,17,-31
17576,,Madagascar,18/2/2020,0,0,49,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,18,-30
17577,,Madagascar,19/2/2020,0,0,50,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,19,-29
17578,,Madagascar,20/2/2020,0,0,51,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,20,-28
17579,,Madagascar,21/2/2020,0,0,52,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,21,-27
17580,,Madagascar,22/2/2020,0,0,53,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,22,-26
17581,,Madagascar,23/2/2020,0,0,54,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,23,-25
17582,,Madagascar,24/2/2020,0,0,55,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,24,-24
17583,,Madagascar,25/2/2020,0,0,56,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,25,-23
17584,,Madagascar,26/2/2020,0,0,57,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,26,-22
17585,,Madagascar,27/2/2020,0,0,58,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,27,-21
17586,,Madagascar,28/2/2020,0,0,59,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,28,-20
17587,,Madagascar,29/2/2020,0,0,60,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,2,29,-19
17588,,Madagascar,1/3/2020,0,0,61,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,1,-18
17589,,Madagascar,2/3/2020,0,0,62,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,2,-17
17590,,Madagascar,3/3/2020,0,0,63,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,3,-16
17591,,Madagascar,4/3/2020,0,0,64,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,4,-15
17592,,Madagascar,5/3/2020,0,0,65,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,5,-14
17593,,Madagascar,6/3/2020,0,0,66,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,6,-13
17594,,Madagascar,7/3/2020,0,0,67,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,7,-12
17595,,Madagascar,8/3/2020,0,0,68,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,8,-11
17596,,Madagascar,9/3/2020,0,0,69,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,9,-10
17597,,Madagascar,10/3/2020,0,0,70,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,10,-9
17598,,Madagascar,11/3/2020,0,0,71,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,11,-8
17599,,Madagascar,12/3/2020,0,0,72,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,12,-7
17600,,Madagascar,13/3/2020,0,0,73,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,13,-6
17601,,Madagascar,14/3/2020,0,0,74,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,14,-5
17602,,Madagascar,15/3/2020,0,0,75,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,15,-4
17603,,Madagascar,16/3/2020,0,0,76,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,16,-3
17604,,Madagascar,17/3/2020,0,0,77,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,17,-2
17605,,Madagascar,18/3/2020,0,0,78,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,18,-1
17606,,Madagascar,19/3/2020,0,0,79,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,19,0
17607,,Madagascar,20/3/2020,3,0,80,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,20,1
17608,,Madagascar,21/3/2020,3,0,81,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,21,2
17609,,Madagascar,22/3/2020,3,0,82,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,22,3
17610,,Madagascar,23/3/2020,12,0,83,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,23,4
17611,,Madagascar,24/3/2020,17,0,84,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,24,5
17612,,Madagascar,25/3/2020,19,0,85,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,25,6
17613,,Madagascar,26/3/2020,23,0,86,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,26,7
17614,,Madagascar,27/3/2020,26,0,87,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,27,8
17615,,Madagascar,28/3/2020,26,0,88,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,28,9
17616,,Madagascar,29/3/2020,39,0,89,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,29,10
17617,,Madagascar,30/3/2020,43,0,90,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,30,11
17618,,Madagascar,31/3/2020,57,0,91,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,3,31,12
17619,,Madagascar,1/4/2020,57,0,92,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,4,1,13
17620,,Madagascar,2/4/2020,59,0,93,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,4,2,14
17621,,Madagascar,3/4/2020,70,0,94,-18.933333,47.516667,Madagascar,19/3/2020,48,19.6,38.5,0.2,1,34.22,4.11,22.65,67.65383772,4,3,15
17656,,Malaysia,22/1/2020,0,0,22,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,22,-2
17657,,Malaysia,23/1/2020,0,0,23,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,23,-1
17658,,Malaysia,24/1/2020,0,0,24,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,24,0
17659,,Malaysia,25/1/2020,3,0,25,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,25,1
17660,,Malaysia,26/1/2020,4,0,26,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,26,2
17661,,Malaysia,27/1/2020,4,0,27,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,27,3
17662,,Malaysia,28/1/2020,4,0,28,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,28,4
17663,,Malaysia,29/1/2020,7,0,29,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,29,5
17664,,Malaysia,30/1/2020,8,0,30,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,30,6
17665,,Malaysia,31/1/2020,8,0,31,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,1,31,7
17666,,Malaysia,1/2/2020,8,0,32,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,1,8
17667,,Malaysia,2/2/2020,8,0,33,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,2,9
17668,,Malaysia,3/2/2020,8,0,34,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,3,10
17669,,Malaysia,4/2/2020,10,0,35,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,4,11
17670,,Malaysia,5/2/2020,12,0,36,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,5,12
17671,,Malaysia,6/2/2020,12,0,37,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,6,13
17672,,Malaysia,7/2/2020,12,0,38,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,7,14
17673,,Malaysia,8/2/2020,16,0,39,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,8,15
17674,,Malaysia,9/2/2020,16,0,40,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,9,16
17675,,Malaysia,10/2/2020,18,0,41,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,10,17
17676,,Malaysia,11/2/2020,18,0,42,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,11,18
17677,,Malaysia,12/2/2020,18,0,43,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,12,19
17678,,Malaysia,13/2/2020,19,0,44,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,13,20
17679,,Malaysia,14/2/2020,19,0,45,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,14,21
17680,,Malaysia,15/2/2020,22,0,46,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,15,22
17681,,Malaysia,16/2/2020,22,0,47,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,16,23
17682,,Malaysia,17/2/2020,22,0,48,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,17,24
17683,,Malaysia,18/2/2020,22,0,49,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,18,25
17684,,Malaysia,19/2/2020,22,0,50,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,19,26
17685,,Malaysia,20/2/2020,22,0,51,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,20,27
17686,,Malaysia,21/2/2020,22,0,52,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,21,28
17687,,Malaysia,22/2/2020,22,0,53,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,22,29
17688,,Malaysia,23/2/2020,22,0,54,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,23,30
17689,,Malaysia,24/2/2020,22,0,55,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,24,31
17690,,Malaysia,25/2/2020,22,0,56,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,25,32
17691,,Malaysia,26/2/2020,22,0,57,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,26,33
17692,,Malaysia,27/2/2020,23,0,58,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,27,34
17693,,Malaysia,28/2/2020,23,0,59,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,28,35
17694,,Malaysia,29/2/2020,25,0,60,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,2,29,36
17695,,Malaysia,1/3/2020,29,0,61,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,3,1,37
17696,,Malaysia,2/3/2020,29,0,62,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,3,2,38
17697,,Malaysia,3/3/2020,36,0,63,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,3,3,39
17698,,Malaysia,4/3/2020,50,0,64,2.5,112.5,Malaysia,24/1/2020,99,30,78,1.9,1.03,23.73,2.5,33.86666667,72.68333333,3,4,40
